,Price,Brand,Model,Edition,Year,Mileage
6859,13290000,Toyota,Premio,G Superior,2017,41000
6860,6650000,Toyota,Premio,G Superior,2008,155000
6861,8750000,Toyota,Premio,G Superior,2013,117000
6862,5535000,Toyota,Premio,G Superior,2007,173000
6863,7395000,Toyota,Premio,G Superior,2009,91108
6864,7100000,Toyota,Premio,G Superior,2010,89000
6865,6990000,Toyota,Premio,G Superior,2010,89000
6866,16000000,Toyota,Premio,G Superior,2019,56856
6867,9200000,Toyota,Premio,G Superior,2013,125000
6868,6825000,Toyota,Premio,G Superior,2007,145000
6869,9290000,Toyota,Premio,G Superior,2013,88000
6870,9990000,Toyota,Premio,G Superior,2014,83000
6871,13900000,Toyota,Premio,G Superior,2018,1950
6872,11995000,Toyota,Premio,G Superior,2017,69000
6873,2495000,Toyota,Premio,G Superior,1999,150000
6874,6750000,Toyota,Premio,G Superior,2008,159000
6875,7985000,Toyota,Premio,G Superior,2013,87000
6876,13250000,Toyota,Premio,G Superior,2018,59000
6877,10950000,Toyota,Premio,G Superior,2014,34300
6878,2375000,Toyota,Premio,G Superior,1996,214000
6879,12300000,Toyota,Premio,G Superior,2017,34000
6880,9270000,Toyota,Premio,G Superior,2013,75105
6881,8460000,Toyota,Premio,G Superior,2013,86000
6882,7450000,Toyota,Premio,G Superior,2013,180000
6883,4600000,Toyota,Premio,G Superior,2006,105500
6884,6985000,Toyota,Premio,G Superior,2007,152000
6885,7290000,Toyota,Premio,G Superior,2011,126377
6886,2665000,Toyota,Premio,G Superior,1996,130000
6887,5500000,Toyota,Premio,G Superior,2006,130000
6888,17600000,Toyota,Premio,G Superior,2017,69000
6889,7000000,Toyota,Premio,G Superior,2007,125000
6890,11000000,Toyota,Premio,G Superior,2014,69000
6891,8500000,Toyota,Premio,G Superior,2011,70600
6892,11490000,Toyota,Premio,G Superior,2013,88000
6893,11450000,Toyota,Premio,G Superior,2014,82655
6894,15750000,Toyota,Premio,G Superior,2017,42000
6895,15990000,Toyota,Premio,G Superior,2017,52000
6896,5550000,Toyota,Premio,G Superior,2007,151704
6897,18990000,Toyota,Premio,G Superior,2019,13500
6898,10900000,Toyota,Premio,G Superior,2013,89000
6899,19500000,Toyota,Premio,G Superior,2019,13900
6900,18000000,Toyota,Premio,G Superior,2018,19000
6901,16600000,Toyota,Premio,G Superior,2018,40000
6902,4850000,Toyota,Premio,G Superior,2002,188000
6903,19500000,Toyota,Premio,G Superior,2019,16500
6904,13650000,Toyota,Premio,G Superior,2016,64000
6905,2650000,Toyota,Premio,G Superior,1996,141675
6906,8750000,Toyota,Premio,G Superior,2010,107000
6907,13350000,Toyota,Premio,G Superior,2017,47956
6908,10790000,Toyota,Premio,G Superior,2013,86000
6909,10250000,Toyota,Premio,G Superior,2013,128520
6910,21000000,Toyota,Premio,G Superior,2020,13500
6911,8150000,Toyota,Premio,G Superior,2010,89000
6912,16250000,Toyota,Premio,G Superior,2017,60000
6913,8150000,Toyota,Premio,G Superior,2011,89500
6914,17890000,Toyota,Premio,G Superior,2018,50000
6915,16900000,Toyota,Premio,G Superior,2018,40800
6916,4790000,Toyota,Premio,G Superior,2003,114765
6917,15500000,Toyota,Premio,G Superior,2017,19800
6918,16000000,Toyota,Premio,G Superior,2017,23000
6919,5750000,Toyota,Premio,G Superior,2006,130000
6920,11700000,Toyota,Premio,G Superior,2014,57000
6921,10250000,Toyota,Premio,G Superior,2013,115098
6922,11050000,Toyota,Premio,G Superior,2014,73500
6923,7600000,Toyota,Premio,G Superior,2007,103000
6924,12150000,Toyota,Premio,G Superior,2014,98500
6925,12995000,Toyota,Premio,G Superior,2016,69000
6926,19850000,Toyota,Premio,G Superior,2020,19924
6927,7990000,Toyota,Premio,G Superior,2011,103400
6928,15800000,Toyota,Premio,G Superior,2017,10502
6929,13500000,Toyota,Premio,G Superior,2017,48000
6930,19200000,Toyota,Premio,G Superior,2020,5050
6931,12950000,Toyota,Premio,G Superior,2014,34300
6932,7995000,Toyota,Premio,G Superior,2007,152000
6933,8050000,Toyota,Premio,G Superior,2012,160000
6934,22500000,Toyota,Premio,G Superior,2019,11000
6935,21250000,Toyota,Premio,G Superior,2020,9750
6936,15690000,Toyota,Premio,G Superior,2016,58000
6937,16250000,Toyota,Premio,G Superior,2016,50000
6938,20500000,Toyota,Premio,G Superior,2019,10483
6939,15500000,Toyota,Premio,G Superior,2015,65000
6940,12500000,Toyota,Premio,G Superior,2013,41000
6941,15625000,Toyota,Premio,G Superior,2017,76547
6942,21600000,Toyota,Premio,G Superior,2018,33900
6943,17500000,Toyota,Premio,G Superior,2018,61000
6944,18800000,Toyota,Premio,G Superior,2019,26000
6945,11690000,Toyota,Premio,G Superior,2013,99000
6946,11500000,Toyota,Premio,G Superior,2013,93000
6947,11650000,Toyota,Premio,G Superior,2013,87000
6948,11875000,Toyota,Premio,G Superior,2013,62797
6949,10300000,Toyota,Premio,G Superior,2011,127000
6950,15200000,Toyota,Premio,G Superior,2016,65500
6951,15675000,Toyota,Premio,G Superior,2016,40872
6952,17000000,Toyota,Premio,G Superior,2017,70000
6953,15000000,Toyota,Premio,G Superior,2016,39500
6954,8750000,Toyota,Premio,G Superior,2008,110000
6955,14900000,Toyota,Premio,G Superior,2015,73500
6956,16300000,Toyota,Premio,G Superior,2017,94000
6957,13200000,Toyota,Premio,G Superior,2013,126000
6958,18750000,Toyota,Premio,G Superior,2019,15109
6959,18300000,Toyota,Premio,G Superior,2018,19900
6960,20200000,Toyota,Premio,G Superior,2018,39000
6961,12000000,Toyota,Premio,G Superior,2013,120000
6962,12150000,Toyota,Premio,G Superior,2013,151000
6963,11000000,Toyota,Premio,G Superior,2012,100000
6964,15690000,Toyota,Premio,G Superior,2016,52000
6965,19200000,Toyota,Premio,G Superior,2018,16900
6966,10750000,Toyota,Premio,G Superior,2011,91700
6967,9950000,Toyota,Premio,G Superior,2011,110000
6968,12000000,Toyota,Premio,G Superior,2013,93000
6969,16800000,Toyota,Premio,G Superior,2017,19300
6970,17000000,Toyota,Premio,G Superior,2018,33608
6971,17500000,Toyota,Premio,G Superior,2017,35600
6972,15500000,Toyota,Premio,G Superior,2016,85000
6973,19300000,Toyota,Premio,G Superior,2019,44656
6974,16000000,Toyota,Premio,G Superior,2014,78600
6975,12450000,Toyota,Premio,G Superior,2013,97000
6976,9000000,Toyota,Premio,G Superior,2007,89000
6977,12175000,Toyota,Premio,G Superior,2013,118900
6978,22800000,Toyota,Premio,G Superior,2020,8000
6979,17300000,Toyota,Premio,G Superior,2017,30000
6980,16500000,Toyota,Premio,G Superior,2017,69000
6981,16290000,Toyota,Premio,G Superior,2017,51000
6982,7250000,Toyota,Premio,G Superior,2002,145000
6983,10750000,Toyota,Premio,G Superior,2011,124000
6984,15650000,Toyota,Premio,G Superior,2017,52000
6985,19200000,Toyota,Premio,G Superior,2019,20000
6986,19500000,Toyota,Premio,G Superior,2019,13400
6987,22800000,Toyota,Premio,G Superior,2019,14000
6988,20000000,Toyota,Premio,G Superior,2017,12000
6989,18650000,Toyota,Premio,G Superior,2018,24500
6990,12500000,Toyota,Premio,G Superior,2013,112850
6991,18000000,Toyota,Premio,G Superior,2018,50200
6992,13195000,Toyota,Premio,G Superior,2013,32000
6993,18700000,Toyota,Premio,G Superior,2017,38900
6994,8720000,Toyota,Premio,G Superior,2007,130450
6995,13500000,Toyota,Premio,G Superior,2014,145000
6996,11650000,Toyota,Premio,G Superior,2013,88600
6997,14500000,Toyota,Premio,G Superior,2014,79000
6998,11690000,Toyota,Premio,G Superior,2013,91000
6999,17000000,Toyota,Premio,G Superior,2017,86000
7000,16490000,Toyota,Premio,G Superior,2017,51000
7001,15450000,Toyota,Premio,G Superior,2016,56000
7002,18490000,Toyota,Premio,G Superior,2018,23000
7003,18900000,Toyota,Premio,G Superior,2018,33840
7004,14300000,Toyota,Premio,G Superior,2016,56000
7005,19500000,Toyota,Premio,G Superior,2018,32000
7006,13000000,Toyota,Premio,G Superior,2010,100000
7007,19300000,Toyota,Premio,G Superior,2019,13900
7008,17190000,Toyota,Premio,G Superior,2017,43000
7009,12490000,Toyota,Premio,G Superior,2013,88000
7010,17450000,Toyota,Premio,G Superior,2017,43000
7011,17650000,Toyota,Premio,G Superior,2018,21000
7012,10000000,Toyota,Premio,G Superior,2010,122000
7013,18500000,Toyota,Premio,G Superior,2018,28803
7014,17300000,Toyota,Premio,G Superior,2017,29800
7015,17500000,Toyota,Premio,G Superior,2017,36500
7016,16990000,Toyota,Premio,G Superior,2017,47000
7017,11000000,Toyota,Premio,G Superior,2011,69000
7018,13950000,Toyota,Premio,G Superior,2015,46000
7019,16000000,Toyota,Premio,G Superior,2016,70000
7020,11350000,Toyota,Premio,G Superior,2013,113523
7021,17400000,Toyota,Premio,G Superior,2017,36954
7022,16500000,Toyota,Premio,G Superior,2016,19136
7023,13000000,Toyota,Premio,G Superior,2013,127000
7024,18200000,Toyota,Premio,G Superior,2018,37000
7025,19550000,Toyota,Premio,G Superior,2019,32760
7026,13100000,Toyota,Premio,G Superior,2013,76000
7027,21500000,Toyota,Premio,G Superior,2019,18000
7028,18000000,Toyota,Premio,G Superior,2018,54000
7029,11500000,Toyota,Premio,G Superior,2013,108000
7030,14200000,Toyota,Premio,G Superior,2016,85000
7031,20500000,Toyota,Premio,G Superior,2019,75000
7032,16900000,Toyota,Premio,G Superior,2016,68000
7033,16890000,Toyota,Premio,G Superior,2017,17000
7034,11800000,Toyota,Premio,G Superior,2013,89000
7035,14500000,Toyota,Premio,G Superior,2013,35471
7036,20500000,Toyota,Premio,G Superior,2019,15000
7037,16390000,Toyota,Premio,G Superior,2017,52000
7038,21000000,Toyota,Premio,G Superior,2019,12000
7039,12145000,Toyota,Premio,G Superior,2014,88000
7040,13985000,Toyota,Premio,G Superior,2015,85000
7041,13000000,Toyota,Premio,G Superior,2013,145000
7042,17600000,Toyota,Premio,G Superior,2017,38500
7043,17000000,Toyota,Premio,G Superior,2017,60000
7044,12950000,Toyota,Premio,G Superior,2014,137000
7045,21000000,Toyota,Premio,G Superior,2019,11000
7046,20700000,Toyota,Premio,G Superior,2019,22280
7047,12600000,Toyota,Premio,G Superior,2012,117000
7048,18950000,Toyota,Premio,G Superior,2019,34422
7049,17500000,Toyota,Premio,G Superior,2017,45000
7050,12990000,Toyota,Premio,G Superior,2014,89773
7051,18950000,Toyota,Premio,G Superior,2018,84500
7052,12375000,Toyota,Premio,G Superior,2013,88000
7053,12600000,Toyota,Premio,G Superior,2013,50100
7054,19690000,Toyota,Premio,G Superior,2019,13000
7055,12400000,Toyota,Premio,G Superior,2013,91000
7056,16200000,Toyota,Premio,G Superior,2017,60400
7057,12300000,Toyota,Premio,G Superior,2013,109700
7058,19800000,Toyota,Premio,G Superior,2018,15000
7059,17900000,Toyota,Premio,G Superior,2017,10800
7060,9700000,Toyota,Premio,G Superior,2010,179000
7061,12950000,Toyota,Premio,G Superior,2014,72000
7062,14475000,Toyota,Premio,G Superior,2016,66000
7063,13500000,Toyota,Premio,G Superior,2014,44000
7064,20650000,Toyota,Premio,G Superior,2018,40000
7065,9675000,Toyota,Premio,G Superior,2010,102000
7066,20900000,Toyota,Premio,G Superior,2019,15700
7067,17990000,Toyota,Premio,G Superior,2017,37000
7068,13700000,Toyota,Premio,G Superior,2014,102400
7069,19200000,Toyota,Premio,G Superior,2019,17000
7070,19800000,Toyota,Premio,G Superior,2017,29000
7071,21000000,Toyota,Premio,G Superior,2019,5500
7072,18500000,Toyota,Premio,G Superior,2018,25000
7073,11700000,Toyota,Premio,G Superior,2012,79000
7074,18500000,Toyota,Premio,G Superior,2017,25000
7075,17000000,Toyota,Premio,G Superior,2017,63000
7076,10750000,Toyota,Premio,G Superior,2010,180000
7077,17500000,Toyota,Premio,G Superior,2017,48000
7078,10950000,Toyota,Premio,G Superior,2011,125000
7079,16600000,Toyota,Premio,G Superior,2017,38424
7080,17900000,Toyota,Premio,G Superior,2017,42000
7081,13000000,Toyota,Premio,G Superior,2013,62500
7082,7650000,Toyota,Premio,G Superior,2008,125000
7083,17800000,Toyota,Premio,G Superior,2018,55000
7084,18500000,Toyota,Premio,G Superior,2018,39000
7085,9350000,Toyota,Premio,G Superior,2011,107000
7086,17500000,Toyota,Premio,G Superior,2018,26000
7087,17000000,Toyota,Premio,G Superior,2017,53000
7088,20600000,Toyota,Premio,G Superior,2019,17400
7089,18900000,Toyota,Premio,G Superior,2018,36200
7090,12290000,Toyota,Premio,G Superior,2013,86000
7091,12350000,Toyota,Premio,G Superior,2014,72000
7092,17700000,Toyota,Premio,G Superior,2018,29000
7093,19500000,Toyota,Premio,G Superior,2019,16500
7094,19890000,Toyota,Premio,G Superior,2018,50000
7095,6850000,Toyota,Premio,G Superior,2006,130000
7096,11050000,Toyota,Premio,G Superior,2013,115098
7097,9500000,Toyota,Premio,G Superior,2007,103000
7098,11200000,Toyota,Premio,G Superior,2013,82000
7099,20495000,Toyota,Premio,G Superior,2020,19800
7100,15500000,Toyota,Premio,G Superior,2014,34300
7101,9495000,Toyota,Premio,G Superior,2018,44000
7102,9175000,Toyota,Premio,G Superior,2017,44000
7103,6975000,Toyota,Premio,G Superior,2011,68000
7104,9600000,Toyota,Premio,G Superior,2017,39900
7105,7150000,Toyota,Premio,G Superior,2013,55885
7106,8465000,Toyota,Premio,G Superior,2016,54000
7107,9550000,Toyota,Premio,G Superior,2018,22000
7108,7150000,Toyota,Premio,G Superior,2013,92000
7109,3890000,Toyota,Premio,G Superior,2002,150000
7110,5650000,Toyota,Premio,G Superior,2007,117000
7111,6250000,Toyota,Premio,G Superior,2011,89000
7112,10150000,Toyota,Premio,G Superior,2018,15000
7113,9475000,Toyota,Premio,G Superior,2017,65000
7114,8365000,Toyota,Premio,G Superior,2016,70000
7115,4200000,Toyota,Premio,G Superior,2006,175000
7116,5990000,Toyota,Premio,G Superior,2008,100000
7117,4490000,Toyota,Premio,G Superior,2003,112000
7118,6890000,Toyota,Premio,G Superior,2013,90000
7119,2290000,Toyota,Premio,G Superior,1996,246000
7120,10325000,Toyota,Premio,G Superior,2018,39200
7121,4750000,Toyota,Premio,G Superior,2006,130000
7122,11300000,Toyota,Premio,G Superior,2019,13000
7123,8975000,Toyota,Premio,G Superior,2016,60000
7124,8440000,Toyota,Premio,G Superior,2015,76000
7125,11275000,Toyota,Premio,G Superior,2019,9000
7126,7700000,Toyota,Premio,G Superior,2013,50000
7127,10300000,Toyota,Premio,G Superior,2018,43000
7128,5775000,Toyota,Premio,G Superior,2009,125000
7129,8790000,Toyota,Premio,G Superior,2016,64500
7130,4145000,Toyota,Premio,G Superior,2003,143000
7131,7095000,Toyota,Premio,G Superior,2012,100000
7132,9650000,Toyota,Premio,G Superior,2018,15250
7133,6950000,Toyota,Premio,G Superior,2013,103000
7134,7450000,Toyota,Premio,G Superior,2013,70000
7135,11200000,Toyota,Premio,G Superior,2019,12000
7136,12200000,Toyota,Premio,G Superior,2020,10000
7137,4625000,Toyota,Premio,G Superior,2007,136000
7138,9935000,Toyota,Premio,G Superior,2018,10200
7139,5795000,Toyota,Premio,G Superior,2007,152000
7140,6500000,Toyota,Premio,G Superior,2010,113000
7141,7500000,Toyota,Premio,G Superior,2014,80000
7142,7350000,Toyota,Premio,G Superior,2013,76000
7143,8950000,Toyota,Premio,G Superior,2016,35000
7144,9450000,Toyota,Premio,G Superior,2017,63000
7145,6150000,Toyota,Premio,G Superior,2010,85436
7146,5900000,Toyota,Premio,G Superior,2008,125000
7147,6150000,Toyota,Premio,G Superior,2010,128000
7148,8350000,Toyota,Premio,G Superior,2015,53000
7149,12800000,Toyota,Premio,G Superior,2020,2880
7150,12000000,Toyota,Premio,G Superior,2020,7000
7151,9450000,Toyota,Premio,G Superior,2017,22500
7152,5975000,Toyota,Premio,G Superior,2007,103000
7153,7275000,Toyota,Premio,G Superior,2013,71000
7154,6890000,Toyota,Premio,G Superior,2013,90000
7155,10290000,Toyota,Premio,G Superior,2018,70000
7156,9450000,Toyota,Premio,G Superior,2017,42000
7157,11000000,Toyota,Premio,G Superior,2019,11000
7158,9300000,Toyota,Premio,G Superior,2016,45100
7159,8095000,Toyota,Premio,G Superior,2015,120000
7160,11525000,Toyota,Premio,G Superior,2019,2500
7161,6250000,Toyota,Premio,G Superior,2010,104000
7162,11350000,Toyota,Premio,G Superior,2019,5100
7163,11000000,Toyota,Premio,G Superior,2019,12000
7164,10250000,Toyota,Premio,G Superior,2018,29000
7165,7490000,Toyota,Premio,G Superior,2013,85000
7166,8495000,Toyota,Premio,G Superior,2016,76000
7167,2550000,Toyota,Premio,G Superior,1997,300000
7168,11250000,Toyota,Premio,G Superior,2019,10100
7169,7525000,Toyota,Premio,G Superior,2014,72000
7170,6400000,Toyota,Premio,G Superior,2011,102000
7171,6450000,Toyota,Premio,G Superior,2011,103000
7172,6900000,Toyota,Premio,G Superior,2013,102000
7173,9075000,Toyota,Premio,G Superior,2016,64000
7174,7500000,Toyota,Premio,G Superior,2013,80000
7175,9100000,Toyota,Premio,G Superior,2016,26000
7176,6150000,Toyota,Premio,G Superior,2010,118700
7177,6600000,Toyota,Premio,G Superior,2012,116000
7178,5490000,Toyota,Premio,G Superior,2007,147000
7179,10200000,Toyota,Premio,G Superior,2018,40000
7180,3975000,Toyota,Premio,G Superior,2002,256000
7181,7425000,Toyota,Premio,G Superior,2013,75000
7182,10950000,Toyota,Premio,G Superior,2018,1500
7183,9830000,Toyota,Premio,G Superior,2018,30000
7184,6350000,Toyota,Premio,G Superior,2010,100001
7185,7190000,Toyota,Premio,G Superior,2013,94000
7186,7325000,Toyota,Premio,G Superior,2013,103000
7187,7800000,Toyota,Premio,G Superior,2014,42000
7188,10295000,Toyota,Premio,G Superior,2018,44000
7189,9850000,Toyota,Premio,G Superior,2018,10000
7190,9475000,Toyota,Premio,G Superior,2017,43000
7191,9300000,Toyota,Premio,G Superior,2017,44000
7192,9500000,Toyota,Premio,G Superior,2017,63000
7193,7500000,Toyota,Premio,G Superior,2013,99000
7194,7775000,Toyota,Premio,G Superior,2014,87000
7195,6850000,Toyota,Premio,G Superior,2012,86000
7196,9190000,Toyota,Premio,G Superior,2017,60000
7197,9500000,Toyota,Premio,G Superior,2017,28800
7198,6665000,Toyota,Premio,G Superior,2011,65000
7199,9200000,Toyota,Premio,G Superior,2017,29000
7200,7975000,Toyota,Premio,G Superior,2015,75029
7201,11200000,Toyota,Premio,G Superior,2019,14500
7202,6875000,Toyota,Premio,G Superior,2013,68000
7203,9400000,Toyota,Premio,G Superior,2017,85000
7204,9850000,Toyota,Premio,G Superior,2018,45500
7205,7375000,Toyota,Premio,G Superior,2014,68000
7206,9000000,Toyota,Premio,G Superior,2015,93000
7207,10495000,Toyota,Premio,G Superior,2018,18000
7208,2975000,Toyota,Premio,G Superior,1999,190000
7209,6250000,Toyota,Premio,G Superior,2010,99200
7210,7675000,Toyota,Premio,G Superior,2014,74523
7211,7275000,Toyota,Premio,G Superior,2013,132000
7212,6350000,Toyota,Premio,G Superior,2011,82000
7213,9350000,Toyota,Premio,G Superior,2017,50000
7214,7400000,Toyota,Premio,G Superior,2013,93829
7215,10200000,Toyota,Premio,G Superior,2018,41000
7216,9500000,Toyota,Premio,G Superior,2017,42000
7217,6890000,Toyota,Premio,G Superior,2013,106700
7218,7250000,Toyota,Premio,G Superior,2013,86000
7219,12300000,Toyota,Premio,G Superior,2020,12650
7220,5850000,Toyota,Premio,G Superior,2008,124000
7221,5560000,Toyota,Premio,G Superior,2007,163000
7222,6650000,Toyota,Premio,G Superior,2011,130000
7223,9300000,Toyota,Premio,G Superior,2016,75450
7224,9800000,Toyota,Premio,G Superior,2017,15000
7225,6375000,Toyota,Premio,G Superior,2011,74000
7226,2100000,Toyota,Premio,G Superior,1995,273500
7227,10090000,Toyota,Premio,G Superior,2018,86000
7228,7875000,Toyota,Premio,G Superior,2015,30000
7229,7400000,Toyota,Premio,G Superior,2013,94207
7230,6225000,Toyota,Premio,G Superior,2010,138000
7231,5400000,Toyota,Premio,G Superior,2007,85000
7232,11550000,Toyota,Premio,G Superior,2019,4500
7233,10000000,Toyota,Premio,G Superior,2018,61000
7234,12000000,Toyota,Premio,G Superior,2019,9200
7235,10590000,Toyota,Premio,G Superior,2018,14000
7236,6350000,Toyota,Premio,G Superior,2011,115000
7237,7150000,Toyota,Premio,G Superior,2013,91000
7238,7800000,Toyota,Premio,G Superior,2014,83000
7239,11100000,Toyota,Premio,G Superior,2019,19000
7240,6125000,Toyota,Premio,G Superior,2010,160000
7241,2350000,Toyota,Premio,G Superior,1998,270000
7242,6250000,Toyota,Premio,G Superior,2011,94050
7243,6675000,Toyota,Premio,G Superior,2010,91452
7244,6225000,Toyota,Premio,G Superior,2010,90000
7245,7000000,Toyota,Premio,G Superior,2013,70000
7246,11890000,Toyota,Premio,G Superior,2018,0
7247,9350000,Toyota,Premio,G Superior,2017,50000
7248,5775000,Toyota,Premio,G Superior,2008,77000
7249,4750000,Toyota,Premio,G Superior,2005,148000
7250,9550000,Toyota,Premio,G Superior,2017,21000
7251,6750000,Toyota,Premio,G Superior,2012,40000
7252,9100000,Toyota,Premio,G Superior,2017,65000
7253,10200000,Toyota,Premio,G Superior,2018,40000
7254,9450000,Toyota,Premio,G Superior,2017,35000
7255,9950000,Toyota,Premio,G Superior,2018,28000
7256,9375000,Toyota,Premio,G Superior,2017,29500
7257,5590000,Toyota,Premio,G Superior,2008,115000
7258,6375000,Toyota,Premio,G Superior,2011,88754
7259,9150000,Toyota,Premio,G Superior,2017,50000
7260,6000000,Toyota,Premio,G Superior,2011,115000
7261,990000,Toyota,Premio,G Superior,1996,260000
7262,6875000,Toyota,Premio,G Superior,2013,113000
7263,6950000,Toyota,Premio,G Superior,2013,61000
7264,5780000,Toyota,Premio,G Superior,2010,86000
7265,8100000,Toyota,Premio,G Superior,2015,76000
7266,9450000,Toyota,Premio,G Superior,2017,12000
7267,9050000,Toyota,Premio,G Superior,2016,54000
7268,11275000,Toyota,Premio,G Superior,2019,11800
7269,13950000,Toyota,Premio,G Superior,2017,75000
7270,15500000,Toyota,Premio,G Superior,2018,42000
7271,17900000,Toyota,Premio,G Superior,2018,10900
7272,14950000,Toyota,Premio,G Superior,2018,54000
7273,15400000,Toyota,Premio,G Superior,2017,57000
7274,11900000,Toyota,Premio,G Superior,2014,138000
7275,14800000,Toyota,Premio,G Superior,2017,38200
7276,11590000,Toyota,Premio,G Superior,2016,52000
7277,14250000,Toyota,Premio,G Superior,2016,56000
7278,7450000,Toyota,Premio,G Superior,2011,130000
7279,15000000,Toyota,Premio,G Superior,2017,43500
7280,10450000,Toyota,Premio,G Superior,2013,86000
7281,11800000,Toyota,Premio,G Superior,2013,42000
7282,16590000,Toyota,Premio,G Superior,2018,56000
7283,17590000,Toyota,Premio,G Superior,2019,13000
7284,19000000,Toyota,Premio,G Superior,2020,8000
7285,8575000,Toyota,Premio,G Superior,2010,120000
7286,18300000,Toyota,Premio,G Superior,2018,58000
7287,16850000,Toyota,Premio,G Superior,2019,38000
7288,3700000,Toyota,Premio,G Superior,1998,147000
7289,12000000,Toyota,Premio,G Superior,2014,79974
7290,13800000,Toyota,Premio,G Superior,2016,18700
7291,19500000,Toyota,Premio,G Superior,2018,9000
7292,14200000,Toyota,Premio,G Superior,2017,55000
7293,17950000,Toyota,Premio,G Superior,2019,20440
7294,16500000,Toyota,Premio,G Superior,2018,20000
7295,15100000,Toyota,Premio,G Superior,2017,35100
7296,10750000,Toyota,Premio,G Superior,2013,112795
7297,7750000,Toyota,Premio,G Superior,2008,244500
7298,18900000,Toyota,Premio,G Superior,2020,11000
7299,14550000,Toyota,Premio,G Superior,2018,27000
7300,9250000,Toyota,Premio,G Superior,2011,86500
7301,16800000,Toyota,Premio,G Superior,2018,28000
7302,12000000,Toyota,Premio,G Superior,2014,48365
7303,8600000,Toyota,Premio,G Superior,2011,118000
7304,17450000,Toyota,Premio,G Superior,2019,11000
7305,13500000,Toyota,Premio,G Superior,2017,72000
7306,13600000,Toyota,Premio,G Superior,2017,79000
7307,12000000,Toyota,Premio,G Superior,2014,79000
7308,16800000,Toyota,Premio,G Superior,2019,24000
7309,14500000,Toyota,Premio,G Superior,2016,37000
7310,13000000,Toyota,Premio,G Superior,2016,2016
7311,16290000,Toyota,Premio,G Superior,2017,61000
7312,11690000,Toyota,Premio,G Superior,2013,95000
7313,9900000,Toyota,Premio,G Superior,2013,112000
7314,17250000,Toyota,Premio,G Superior,2018,31000
7315,9985000,Toyota,Premio,G Superior,2013,85000
7316,15950000,Toyota,Premio,G Superior,2017,67400
7317,17000000,Toyota,Premio,G Superior,2019,27807
7318,14950000,Toyota,Premio,G Superior,2017,40550
7319,18950000,Toyota,Premio,G Superior,2019,32800
7320,13000000,Toyota,Premio,G Superior,2016,59045
7321,11900000,Toyota,Premio,G Superior,2015,79000
7322,15950000,Toyota,Premio,G Superior,2017,17000
7323,9325000,Toyota,Premio,G Superior,2013,84000
7324,11250000,Toyota,Premio,G Superior,2014,124000
7325,14500000,Toyota,Premio,G Superior,2016,19511
7326,8600000,Toyota,Premio,G Superior,2010,97000
7327,8250000,Toyota,Premio,G Superior,2010,117000
7328,8700000,Toyota,Premio,G Superior,2011,108000
7329,14900000,Toyota,Premio,G Superior,2017,29000
7330,17250000,Toyota,Premio,G Superior,2017,22000
7331,9250000,Toyota,Premio,G Superior,2011,100000
7332,10500000,Toyota,Premio,G Superior,2013,96700
7333,8200000,Toyota,Premio,G Superior,2008,91000
7334,16000000,Toyota,Premio,G Superior,2016,26000
7335,9300000,Toyota,Premio,G Superior,2013,91750
7336,13400000,Toyota,Premio,G Superior,2016,49700
7337,15900000,Toyota,Premio,G Superior,2018,30875
7338,16200000,Toyota,Premio,G Superior,2018,39000
7339,9650000,Toyota,Premio,G Superior,2011,129000
7340,19000000,Toyota,Premio,G Superior,2019,12000
7341,11525000,Toyota,Premio,G Superior,2013,87000
7342,9875000,Toyota,Premio,G Superior,2010,140000
7343,6775000,Toyota,Premio,G Superior,2011,154000
7344,18950000,Toyota,Premio,G Superior,2019,34422
7345,18200000,Toyota,Premio,G Superior,2018,19950
7346,19300000,Toyota,Premio,G Superior,2020,21000
7347,12990000,Toyota,Premio,G Superior,2014,89773
7348,14500000,Toyota,Premio,G Superior,2017,76500
7349,8790000,Toyota,Premio,G Superior,2007,115000
7350,8950000,Toyota,Premio,G Superior,2010,147000
7351,13000000,Toyota,Premio,G Superior,2015,85378
7352,7800000,Toyota,Premio,G Superior,2010,127000
7353,17250000,Toyota,Premio,G Superior,2017,32986
7354,17000000,Toyota,Premio,G Superior,2018,17000
7355,8150000,Toyota,Premio,G Superior,2007,111420
7356,9150000,Toyota,Premio,G Superior,2010,120330
7357,15850000,Toyota,Premio,G Superior,2018,26300
7358,15500000,Toyota,Premio,G Superior,2018,40000
7359,10500000,Toyota,Premio,G Superior,2013,71000
7360,14500000,Toyota,Premio,G Superior,2017,25000
7361,16000000,Toyota,Premio,G Superior,2018,28000
7362,16500000,Toyota,Premio,G Superior,2018,35000
7363,15000000,Toyota,Premio,G Superior,2018,31000
7364,15400000,Toyota,Premio,G Superior,2017,59500
7365,9450000,Toyota,Premio,G Superior,2013,87600
7366,16000000,Toyota,Premio,G Superior,2017,70000
7367,7950000,Toyota,Premio,G Superior,2009,94000
7368,16550000,Toyota,Premio,G Superior,2018,16100
7369,11500000,Toyota,Premio,G Superior,2015,138152
7370,13990000,Toyota,Premio,G Superior,2017,45000
7371,14500000,Toyota,Premio,G Superior,2017,48000
7372,10450000,Toyota,Premio,G Superior,2013,68000
7373,17350000,Toyota,Premio,G Superior,2018,14000
7374,12600000,Toyota,Premio,G Superior,2014,41000
7375,18990000,Toyota,Premio,G Superior,2019,7000
